Time,uCharge,uDischarge,Trtu,Tref,Tfre,Trtu_cool,Trtu_heat
2018-06-01 14:45:00+00:00,0.0026865629901283534,-2.949661847899402e-09,296.150000009786,278.150000007028,250.150000008263,296.150000009786,296.150000009786
2018-06-01 14:47:19.545923+00:00,0.0023788200586782166,-2.953910201565084e-09,296.150000009937,278.150000009478,250.1500000095,296.150000009937,296.150000009937
2018-06-01 14:54:40.454077+00:00,0.0017228823608029934,-2.954381044013602e-09,296.150000009954,278.150000008538,250.150000009614,296.150000009954,296.150000009954
2018-06-01 15:00:00+00:00,0.00020554610367767395,-2.949631596356278e-09,296.15000000976,278.134931471969,250.148022096592,296.15000000976,296.15000000976
2018-06-01 15:02:19.545923+00:00,0.0004087928989764082,-2.953903117863922e-09,296.15000000994,278.126644973298,250.150000009689,296.15000000994,296.15000000994
2018-06-01 15:09:40.454077+00:00,0.00021551139490124128,-2.954377056836609e-09,296.150000009951,278.045733020533,250.142695910728,296.150000009951,296.150000009951
2018-06-01 15:15:00+00:00,-1.5525043077930297e-10,-2.9473157689428074e-09,296.150000009794,278.000518243648,250.119506733774,296.150000009794,296.150000009794
2018-06-01 15:17:19.545923+00:00,-1.7224147363997223e-10,-2.9529043844629224e-09,296.150000009934,277.990838650155,250.108838604864,296.150000009934,296.150000009934
2018-06-01 15:24:40.454077+00:00,-1.7552278969041396e-10,-2.9500792026135764e-09,296.150000009959,278.039812008326,250.124292093425,296.150000009959,296.150000009959
2018-06-01 15:30:00+00:00,-1.70634466307675e-10,-2.8813014360247736e-09,296.150000009804,278.115843727836,250.13885227939,296.150000009804,296.150000009804
2018-06-01 15:32:19.545923+00:00,-1.7453803952489065e-10,-2.9503911619224285e-09,296.150000009956,278.150000009865,250.150000009876,296.150000009956,296.150000009956
2018-06-01 15:39:40.454077+00:00,0.00013393752093737303,-2.954376840361041e-09,296.150000009957,278.150000009876,250.150000009818,296.150000009957,296.150000009957
2018-06-01 15:45:00+00:00,0.003045408279752564,-2.949666198375654e-09,296.150000009771,278.1452305859,250.150000001987,296.150000009771,296.150000009771
2018-06-01 15:47:19.545923+00:00,0.0010066697431678872,-2.953905273632365e-09,296.150000009937,278.138421393887,250.11403849049,296.150000009937,296.150000009937
2018-06-01 15:54:40.454077+00:00,0.0030797074634962653,-2.9543846123063813e-09,296.150000009954,278.150000009859,250.150000009906,296.150000009954,296.150000009954
2018-06-01 16:00:00+00:00,0.00014405842730218555,-2.949630371450362e-09,296.150000009792,278.150000009716,250.150000009814,296.150000009792,296.150000009792
2018-06-01 16:02:19.545923+00:00,0.0015664154869488333,-2.95390578369437e-09,296.150000009939,278.150000009319,250.150000009385,296.150000009939,296.150000009939
2018-06-01 16:09:40.454077+00:00,0.0018722258806159128,-2.9543801194572194e-09,296.150000009955,278.15000000948,250.15000000954,296.150000009955,296.150000009955
2018-06-01 16:15:00+00:00,0.00039298492979572954,-2.9496326079148317e-09,296.150000009791,278.150000007407,250.150000007804,296.150000009791,296.150000009791
2018-06-01 16:17:19.545923+00:00,0.0007486068989544255,-2.9539036231787673e-09,296.150000009939,278.15000000933,250.150000009389,296.150000009939,296.150000009939
2018-06-01 16:24:40.454077+00:00,0.001872225813533719,-2.954380119457078e-09,296.150000009955,278.150000009483,250.150000009541,296.150000009955,296.150000009955
2018-06-01 16:30:00+00:00,0.0003929850561831078,-2.94963260789219e-09,296.150000009792,278.150000007521,250.150000007847,296.150000009792,296.150000009792
2018-06-01 16:32:19.545923+00:00,3.736365313924833e-05,-2.9539017397635283e-09,296.150000009939,278.150000009295,250.150000009375,296.150000009939,296.150000009939
2018-06-01 16:39:40.454077+00:00,0.0003431738326393659,-2.9543771525366083e-09,296.150000009955,278.150000009497,250.150000009547,296.150000009955,296.150000009955
2018-06-01 16:45:00+00:00,0.0019220370448530032,-2.9496463087391525e-09,296.150000009793,278.150000007662,250.150000007904,296.150000009793,296.150000009793
2018-06-01 16:47:19.545923+00:00,0.0015664156328897318,-2.953905783694815e-09,296.150000009939,278.150000009307,250.15000000938,296.150000009939,296.150000009939
2018-06-01 16:54:40.454077+00:00,0.001872225823867299,-2.9543801194571015e-09,296.150000009955,278.150000009489,250.150000009544,296.150000009955,296.150000009955
2018-06-01 17:00:00+00:00,0.00192203704409508,-2.9496463087398023e-09,296.150000009793,278.150000007709,250.150000007923,296.150000009793,296.150000009793
2018-06-01 17:02:19.545923+00:00,0.0019220372478271001,-2.9539067215573413e-09,296.150000009939,278.150000009291,250.150000009374,296.150000009939,296.150000009939
2018-06-01 17:09:40.454077+00:00,0.0019220370481536297,-2.9543802158832735e-09,296.150000009955,278.150000009497,250.150000009547,296.150000009955,296.150000009955
2018-06-01 17:15:00+00:00,0.003451089033200871,-2.9496599477824904e-09,296.150000009794,278.150000007784,250.150000007956,296.150000009794,296.150000009794
2018-06-01 17:17:19.545923+00:00,0.003095467612297166,-2.9539098091995567e-09,296.150000009938,278.150000009285,250.150000009371,296.150000009938,296.150000009938
2018-06-01 17:24:40.454077+00:00,0.0026865630437995424,-2.9543816940973442e-09,296.150000009955,278.150000009496,250.150000009547,296.150000009955,296.150000009955
2018-06-01 17:30:00+00:00,0.004215615021497783,-2.9496667442435943e-09,296.150000009793,278.150000007757,250.150000007945,296.150000009793,296.150000009793
2018-06-01 17:32:19.545923+00:00,0.0038599936037453067,-2.953911815145595e-09,296.150000009938,278.150000009291,250.150000009374,296.150000009938,296.150000009938
2018-06-01 17:39:40.454077+00:00,0.003451089054391621,-2.9543831689772546e-09,296.150000009955,278.150000009491,250.150000009545,296.150000009955,296.150000009955
2018-06-01 17:45:00+00:00,0.004215615108517097,-2.9496667442436617e-09,296.150000009792,278.150000008663,250.15000000898,296.150000009792,296.150000009792
2018-06-01 17:47:19.545923+00:00,0.0045712367413672005,-2.95391367723333e-09,296.150000009939,278.150000008858,250.150000008567,296.150000009939,296.150000009939
2018-06-01 17:54:40.454077+00:00,0.004980141111492645,-2.9543861087800372e-09,296.150000009955,278.150000009635,250.15000000971,296.150000009955,296.150000009955
2018-06-01 18:00:00+00:00,0.004215614994356819,-2.9496648798933216e-09,296.150000009792,278.150000008792,250.15000000911,296.150000009792,296.150000009792
2018-06-01 18:02:19.545923+00:00,0.005291525158959448,-2.9539148711921345e-09,296.150000009939,278.150000009324,250.150000009372,296.150000009939,296.150000009939
2018-06-01 18:09:40.454077+00:00,0.007186283665688322,-2.954389644851703e-09,296.150000009955,278.150000009484,250.150000009531,296.150000009955,296.150000009955
2018-06-01 18:15:00+00:00,0.006256858843193168,-2.9496820646781375e-09,296.139486511911,278.150000007671,250.150000007868,296.139486511911,296.139486511911
2018-06-01 18:17:19.545923+00:00,0.007084079956930919,-2.953919308790618e-09,296.150000009964,278.150000009286,250.150000009354,296.150000009964,296.150000009964
2018-06-01 18:24:40.454077+00:00,0.008344054959818136,-2.95439174041212e-09,296.150000009943,278.150000009614,250.150000009637,296.150000009943,296.150000009943
2018-06-01 18:30:00+00:00,0.00844739663971064,-2.9497003976150625e-09,296.067020114183,278.150000008565,250.150000008584,296.067020114183,296.067020114183
2018-06-01 18:32:19.545923+00:00,0.00852554461191819,-2.9539228611742536e-09,296.004269977791,278.150000009516,250.150000009544,296.004269977791,296.004269977791
2018-06-01 18:39:40.454077+00:00,0.008693996689515189,-2.954392372475899e-09,295.869008476261,278.150000009663,250.150000009675,295.869008476261,295.869008476261
2018-06-01 18:45:00+00:00,0.008929733984625942,-2.949704419347233e-09,295.679719281362,278.150000008583,250.150000008582,295.679719281362,295.679719281362
2018-06-01 18:47:19.545923+00:00,0.009053472038795017,-2.953924158648194e-09,295.580361852317,278.150000009537,250.150000009555,295.580361852317,295.580361852317
2018-06-01 18:54:40.454077+00:00,0.009287350895388877,-2.954393442784829e-09,295.392564824159,278.150000009658,250.150000009672,295.392564824159,295.392564824159
2018-06-01 19:00:00+00:00,0.009446058651192534,-2.949708718484675e-09,295.265127774092,278.150000008386,250.150000008465,295.265127774092,295.265127774092
2018-06-01 19:02:19.545923+00:00,0.009528448764021532,-2.953925324358994e-09,295.19897138477,278.15000000954,250.150000009556,295.19897138477,295.19897138477
2018-06-01 19:09:40.454077+00:00,0.00971055925212851,-2.9543942051014138e-09,295.052742614682,278.150000009642,250.150000009663,295.052742614682,295.052742614682
2018-06-01 19:15:00+00:00,0.009729909216092725,-2.949711079314468e-09,295.037205233831,278.150000008269,250.150000008401,295.037205233831,295.037205233831
2018-06-01 19:17:19.545923+00:00,0.009712254096918192,-2.9539257750498805e-09,295.051381832726,278.150000009494,250.150000009531,295.051381832726,295.051381832726
2018-06-01 19:24:40.454077+00:00,0.009731105112832754,-2.954394242087431e-09,295.036244975222,278.150000009639,250.150000009661,295.036244975222,295.036244975222
2018-06-01 19:30:00+00:00,0.00980392245539036,-2.949711694587798e-09,294.977775082424,278.150000008452,250.150000008501,294.977775082424,294.977775082424
2018-06-01 19:32:19.545923+00:00,0.009858362411170359,-2.9539261331433933e-09,294.934061718326,278.150000009506,250.150000009537,294.934061718326,294.934061718326
2018-06-01 19:39:40.454077+00:00,0.009907251049350047,-2.954394559093194e-09,294.894805661431,278.150000009637,250.15000000966,294.894805661431,294.894805661431
2018-06-01 19:45:00+00:00,0.009941299243633288,-2.9497128362681105e-09,294.867466087386,278.150000008327,250.150000008431,294.867466087386,294.867466087386
2018-06-01 19:47:19.545923+00:00,0.010041343180625916,-2.9539265814017424e-09,294.787134267154,278.150000009542,250.150000009556,294.787134267154,294.787134267154
2018-06-01 19:54:40.454077+00:00,0.010305438111835673,-2.9543952751297195e-09,294.575074721857,278.150000009655,250.150000009669,294.575074721857,294.575074721857
2018-06-01 20:00:00+00:00,0.010452749381054817,-2.949717082881785e-09,294.456788693652,278.150000008538,250.15000000855,294.456788693652,294.456788693652
2018-06-01 20:02:19.545923+00:00,0.010493900532025154,-2.953927689078886e-09,294.423745786223,278.15000000948,250.150000009522,294.423745786223,294.423745786223
2018-06-01 20:09:40.454077+00:00,0.010484409376252115,-2.95439559670542e-09,294.431366767728,278.150000009638,250.15000000966,294.431366767728,294.431366767728
2018-06-01 20:15:00+00:00,0.010579161708198724,-2.9497181315642756e-09,294.355283791359,278.150000008424,250.150000008482,294.355283791359,294.355283791359
2018-06-01 20:17:19.545923+00:00,0.010657244205124296,-2.9539280885362807e-09,294.292586269185,278.150000009522,250.150000009545,294.292586269185,294.292586269185
2018-06-01 20:24:40.454077+00:00,0.010783471936430944,-2.9543961337047893e-09,294.191229495556,278.150000009637,250.150000009659,294.191229495556,294.191229495556
2018-06-01 20:30:00+00:00,0.010811753291807571,-2.9497200601189944e-09,294.168520505787,278.150000008358,250.150000008445,294.168520505787,294.168520505787
2018-06-01 20:32:19.545923+00:00,0.010831350999842532,-2.953928514115534e-09,294.152784315699,278.150000009494,250.15000000953,294.152784315699,294.152784315699
2018-06-01 20:39:40.454077+00:00,0.01096609170093396,-2.9543964613993224e-09,294.044591926111,278.150000009657,250.15000000967,294.044591926111,294.044591926111
2018-06-01 20:45:00+00:00,0.011225156314138219,-2.949723484815048e-09,293.836571725717,278.150000009253,250.150000009476,293.836571725717,293.836571725717
2018-06-01 20:47:19.545923+00:00,0.0113674649570336,-2.9539298232791044e-09,293.722301994682,278.150000009014,250.149999970971,293.722301994682,293.722301994682
2018-06-01 20:54:40.454077+00:00,0.011790147419012085,-2.9543979380294874e-09,293.382903358416,278.150000009788,250.150000009838,293.382903358416,293.382903358416
2018-06-01 21:00:00+00:00,0.011979130504974629,-2.949715900163059e-09,293.231154483748,278.150000009383,250.15000000957,293.231154483748,293.231154483748
2018-06-01 21:02:19.545923+00:00,0.01202019086183683,-2.953927326186097e-09,293.198185472419,278.15000000945,250.150000009483,293.198185472419,293.198185472419
2018-06-01 21:09:40.454077+00:00,0.011936061680486195,-2.9543952171230673e-09,293.265738381175,278.150000009633,250.150000009644,293.265738381175,293.265738381175
2018-06-01 21:15:00+00:00,0.012020924414681318,-2.9497161987258263e-09,293.197596363029,278.150000008537,250.150000008519,293.197596363029,293.197596363029
2018-06-01 21:17:19.545923+00:00,0.012080200251845972,-2.9539274525656454e-09,293.149999990238,278.150000009516,250.150000009533,293.149999990238,293.149999990238
2018-06-01 21:24:40.454077+00:00,0.012080200121026948,-2.9543954400666224e-09,293.149999990174,278.150000009645,250.150000009657,293.149999990174,293.149999990174
2018-06-01 21:30:00+00:00,0.01208020010576559,-2.9497166221230867e-09,293.149999990803,278.150000008363,250.150000008418,293.149999990803,293.149999990803
2018-06-01 21:32:19.545923+00:00,0.012080200262862563,-2.9539274525656714e-09,293.149999990234,278.150000009517,250.150000009533,293.149999990234,293.149999990234
2018-06-01 21:39:40.454077+00:00,0.012080200116401792,-2.9543954400666145e-09,293.149999990172,278.150000009645,250.150000009657,293.149999990172,293.149999990172
2018-06-01 21:45:00+00:00,0.012080200113806651,-2.9497166221230912e-09,293.149999990795,278.150000008363,250.150000008418,293.149999990795,293.149999990795
2018-06-01 21:47:19.545923+00:00,0.012080200262831051,-2.9539274525656714e-09,293.149999990234,278.150000009517,250.150000009533,293.149999990234,293.149999990234
2018-06-01 21:54:40.454077+00:00,0.01208020011642201,-2.9543954400666145e-09,293.149999990172,278.150000009645,250.150000009657,293.149999990172,293.149999990172
2018-06-01 22:00:00+00:00,0.012080200113821552,-2.9497166221230912e-09,293.14999999079,278.150000008364,250.150000008419,293.14999999079,293.14999999079
2018-06-01 22:02:19.545923+00:00,0.012080200262807057,-2.9539274525656714e-09,293.149999990233,278.150000009517,250.150000009533,293.149999990233,293.149999990233
2018-06-01 22:09:40.454077+00:00,0.012080200116430122,-2.9543954400666145e-09,293.149999990171,278.150000009645,250.150000009657,293.149999990171,293.149999990171
2018-06-01 22:15:00+00:00,0.012080200113807196,-2.9497166221230912e-09,293.149999990787,278.150000008364,250.150000008419,293.149999990787,293.149999990787
2018-06-01 22:17:19.545923+00:00,0.012080200262806463,-2.953927452565671e-09,293.149999990234,278.150000009517,250.150000009533,293.149999990234,293.149999990234
2018-06-01 22:24:40.454077+00:00,0.012080200116441715,-2.9543954400666145e-09,293.149999990171,278.150000009645,250.150000009657,293.149999990171,293.149999990171
2018-06-01 22:30:00+00:00,0.0120802001138556,-2.9497166221230912e-09,293.149999990789,278.150000008364,250.150000008419,293.149999990789,293.149999990789
2018-06-01 22:32:19.545923+00:00,0.012080200263243546,-2.953927452565672e-09,293.149999990232,278.150000009517,250.150000009533,293.149999990232,293.149999990232
2018-06-01 22:39:40.454077+00:00,0.012080200114520307,-2.9543954400666116e-09,293.14999999017,278.150000009645,250.150000009657,293.14999999017,293.14999999017
2018-06-01 22:45:00+00:00,0.012080200104560616,-2.9497166221230768e-09,293.149999990784,278.150000008209,250.150000008419,293.149999990784,293.149999990784
2018-06-01 22:47:19.545923+00:00,0.012082019134779338,-2.953927456395921e-09,293.149999990231,278.150000009474,250.150000009533,293.149999990231,293.149999990231
2018-06-01 22:54:40.454077+00:00,0.010906172925693802,-2.954393621923039e-09,293.149999990168,278.132579902233,250.150000009655,293.149999990168,293.149999990168
2018-06-01 23:00:00+00:00,0.00880516347238108,-2.9496931387077763e-09,293.149999990763,278.069041236459,250.150000007568,293.149999990763,293.149999990763
2018-06-01 23:02:19.545923+00:00,0.008558364805667839,-2.953920004780057e-09,293.149999990225,278.026297529132,250.150000009623,293.149999990225,293.149999990225
2018-06-01 23:09:40.454077+00:00,0.005517444316236603,-2.954385210767032e-09,293.149999990162,277.832455422689,250.150000008244,293.149999990162,293.149999990162
2018-06-01 23:15:00+00:00,0.0014766532068376382,-2.9496399153031926e-09,293.149999990726,277.636928616254,250.051473341162,293.149999990726,293.149999990726
2018-06-01 23:17:19.545923+00:00,0.00015559743077576697,-2.9539019781302617e-09,293.149999990212,277.530797127507,249.964693151309,293.149999990212,293.149999990212
2018-06-01 23:24:40.454077+00:00,-1.7156077129940532e-10,-2.9539810559722396e-09,293.14999999015,277.222466058198,249.647408489175,293.14999999015,293.14999999015
2018-06-01 23:30:00+00:00,-1.624367614897037e-10,-2.945415972458304e-09,293.149999990674,277.026991289465,249.378278093347,293.149999990674,293.149999990674
2018-06-01 23:32:19.545923+00:00,-1.7358243957759753e-10,-2.9521882288134616e-09,293.149999990197,276.94952360171,249.250725360904,293.149999990197,293.149999990197
2018-06-01 23:39:40.454077+00:00,-1.754788258092078e-10,-2.9505034387833366e-09,293.149999990139,276.73650558807,248.806414063495,293.149999990139,293.149999990139
2018-06-01 23:45:00+00:00,-1.7078686062038648e-10,-2.9167082524626546e-09,293.149999990621,276.612716209195,248.444311295929,293.149999990621,293.149999990621
2018-06-01 23:47:19.545923+00:00,-1.754508219287342e-10,0.0005651135352443061,293.149999990182,276.570057521862,248.277535674821,293.149999990182,293.149999990182
2018-06-01 23:54:40.454077+00:00,-1.7593240253555089e-10,0.005068648868479583,293.149999990128,276.365391518089,247.641366976555,293.149999990128,293.149999990128
2018-06-02 00:00:00+00:00,-1.712301235030386e-10,0.007100837128304519,293.149999990713,276.149999991997,247.14999999003,293.149999990713,293.149999990713
2018-06-02 00:02:19.545923+00:00,0.011787685414388216,-2.9540397866643743e-09,293.149999990113,276.149999990016,247.14999999001,293.149999990113,293.149999990113
2018-06-02 00:09:40.454077+00:00,-1.767618634313704e-10,0.1321374318322214,293.14999999005,276.333493988485,247.561904206693,293.14999999005,293.14999999005
2018-06-02 00:15:00+00:00,-1.7504318700673907e-10,0.1321374318390019,293.149999990237,276.558368808948,248.105613463025,293.149999990237,293.149999990237
2018-06-02 00:17:19.545923+00:00,-1.7658978331664085e-10,0.13213743183291157,293.149999990068,276.647084638036,248.310079479652,293.149999990068,293.149999990068
2018-06-02 00:24:40.454077+00:00,-1.767617545470925e-10,0.13213743183223892,293.149999990047,276.910300042921,248.884368017582,293.149999990047,293.149999990047
2018-06-02 00:30:00+00:00,-1.7504318700674052e-10,0.1321374318391259,293.14999999021,277.084921060819,249.232902499714,293.14999999021,293.14999999021
2018-06-02 00:32:19.545923+00:00,-1.7658978331664096e-10,0.13213743183294788,293.149999990061,277.156945620366,249.367373386959,293.149999990061,293.149999990061
2018-06-02 00:39:40.454077+00:00,-1.767617545470926e-10,0.13213743183227475,293.149999990044,277.367693961046,249.721762133651,293.149999990044,293.149999990044
2018-06-02 00:45:00+00:00,-1.750431870067415e-10,0.13213743183921436,293.149999990193,277.504539785941,249.91196915899,293.149999990193,293.149999990193
2018-06-02 00:47:19.545923+00:00,-1.765897833166411e-10,0.13213743183299578,293.149999990058,277.560128740905,249.977525904068,293.149999990058,293.149999990058
2018-06-02 00:54:40.454077+00:00,-1.767617545470927e-10,0.132137431832322,293.149999990041,277.719165820021,250.114879679943,293.149999990041,293.149999990041
2018-06-02 01:00:00+00:00,-1.7504318700674272e-10,0.13213743183932078,293.149999990183,277.818714266241,250.148264529254,293.149999990183,293.149999990183
2018-06-02 01:02:19.545923+00:00,-1.7658978331664124e-10,0.13213743183305363,293.149999990053,277.858057867238,250.150000009897,293.149999990053,293.149999990053
2018-06-02 01:09:40.454077+00:00,-1.7676175454709277e-10,0.13213743183237353,293.149999990039,277.965918864367,250.150000009933,293.149999990039,293.149999990039
2018-06-02 01:15:00+00:00,-1.7504318700674342e-10,0.13213743183938936,293.149999990181,278.028511993712,250.150000009686,293.149999990181,293.149999990181
2018-06-02 01:17:19.545923+00:00,-1.765897833166414e-10,0.1321374318331098,293.149999990052,278.051745930651,250.150000009908,293.149999990052,293.149999990052
2018-06-02 01:24:40.454077+00:00,-1.7676175454709287e-10,0.1321374318324323,293.149999990038,278.108796052487,250.150000009933,293.149999990038,293.149999990038
2018-06-02 01:30:00+00:00,-1.7504318700674427e-10,0.1321374318394707,293.14999999017,278.134628383758,250.15000000969,293.14999999017,293.14999999017
2018-06-02 01:32:19.545923+00:00,-1.7658978331664158e-10,0.1321374318331787,293.149999990051,278.141632561889,250.150000009908,293.149999990051,293.149999990051
2018-06-02 01:39:40.454077+00:00,-1.7676175454709303e-10,0.13213743183250368,293.149999990037,278.150000009824,250.150000009933,293.149999990037,293.149999990037
2018-06-02 01:45:00+00:00,-1.7504318700674512e-10,0.13213743183955384,293.14999999017,278.150000009532,250.15000000969,293.14999999017,293.14999999017
2018-06-02 01:47:19.545923+00:00,-1.7658978331664178e-10,0.1321374318332572,293.149999990051,278.150000009839,250.150000009908,293.149999990051,293.149999990051
2018-06-02 01:54:40.454077+00:00,-1.7676175454709318e-10,0.1321374318325854,293.149999990037,278.150000009882,250.150000009933,293.149999990037,293.149999990037
2018-06-02 02:00:00+00:00,-1.7504318700674595e-10,0.13213743183963897,293.149999990169,278.150000009457,250.15000000969,293.149999990169,293.149999990169
2018-06-02 02:02:19.545923+00:00,-1.7658978331664202e-10,0.13213743183335022,293.14999999005,278.15000000984,250.150000009908,293.14999999005,293.14999999005
2018-06-02 02:09:40.454077+00:00,-1.7676175454709336e-10,0.13213743183268567,293.149999990037,278.150000009882,250.150000009933,293.149999990037,293.149999990037
2018-06-02 02:15:00+00:00,-1.7504318700674696e-10,0.13213743183974352,293.149999990171,278.150000009457,250.15000000969,293.149999990171,293.149999990171
2018-06-02 02:17:19.545923+00:00,-1.765897833166423e-10,0.13213743183346383,293.14999999005,278.15000000984,250.150000009909,293.14999999005,293.14999999005
2018-06-02 02:24:40.454077+00:00,-1.767617545470936e-10,0.13213743183280854,293.149999990037,278.150000009882,250.150000009933,293.149999990037,293.149999990037
2018-06-02 02:30:00+00:00,-1.750431870067482e-10,0.13213743183987212,293.149999990169,278.150000009457,250.15000000969,293.149999990169,293.149999990169
2018-06-02 02:32:19.545923+00:00,-1.7658978331664266e-10,0.1321374318336047,293.149999990049,278.15000000984,250.150000009909,293.149999990049,293.149999990049
2018-06-02 02:39:40.454077+00:00,-1.7676175454709388e-10,0.1321374318329615,293.149999990036,278.150000009882,250.150000009933,293.149999990036,293.149999990036
